,dataset,model,fold,structural_characteristic,is_member,spearman,mae
155,BLAT_ECOLX_Firnberg_2014,RITA regressor,8,is_connected,1,0.5361804831702013,0.31031145066471705
156,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,9,is_connected,1,0.666003404769261,0.25215931387794116
157,BLAT_ECOLX_Firnberg_2014,Partial least squares,9,is_connected,1,0.6675760730659779,0.320342461768998
158,BLAT_ECOLX_Firnberg_2014,Augmented Potts,9,is_connected,1,0.7801091423902818,0.22366120566881742
159,BLAT_ECOLX_Firnberg_2014,RITA regressor,9,is_connected,1,0.5027444385346979,0.32554539883798084
160,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,0,is_close_to_as,0,0.7583618448013572,0.22215410548950015
161,BLAT_ECOLX_Firnberg_2014,Partial least squares,0,is_close_to_as,0,0.7583178755248811,0.29543930712844035
162,BLAT_ECOLX_Firnberg_2014,Augmented Potts,0,is_close_to_as,0,0.7755443936429212,0.21342315355392885
163,BLAT_ECOLX_Firnberg_2014,RITA regressor,0,is_close_to_as,0,0.5748508080253296,0.31428276364021096
164,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,1,is_close_to_as,0,0.7246375638220645,0.2222421562713083
165,BLAT_ECOLX_Firnberg_2014,Partial least squares,1,is_close_to_as,0,0.7248648735406862,0.29130551764239465
166,BLAT_ECOLX_Firnberg_2014,Augmented Potts,1,is_close_to_as,0,0.7992825998513331,0.19916752955251651
167,BLAT_ECOLX_Firnberg_2014,RITA regressor,1,is_close_to_as,0,0.5581016018813375,0.30938230533922606
168,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,2,is_close_to_as,0,0.7490281042364972,0.2230028020840944
169,BLAT_ECOLX_Firnberg_2014,Partial least squares,2,is_close_to_as,0,0.7495802178833959,0.28804754394889165
170,BLAT_ECOLX_Firnberg_2014,Augmented Potts,2,is_close_to_as,0,0.8008677353273999,0.19948191454230857
171,BLAT_ECOLX_Firnberg_2014,RITA regressor,2,is_close_to_as,0,0.6085902368639596,0.2924067072515411
172,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,3,is_close_to_as,0,0.7725289159649273,0.22390394213070855
173,BLAT_ECOLX_Firnberg_2014,Partial least squares,3,is_close_to_as,0,0.7721320226331968,0.3136406007504498
174,BLAT_ECOLX_Firnberg_2014,Augmented Potts,3,is_close_to_as,0,0.7757916744902761,0.21846468935620536
175,BLAT_ECOLX_Firnberg_2014,RITA regressor,3,is_close_to_as,0,0.5289013048984708,0.34280953589138996
176,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,4,is_close_to_as,0,0.6898321345089263,0.24511688535525744
177,BLAT_ECOLX_Firnberg_2014,Partial least squares,4,is_close_to_as,0,0.689504322390194,0.2979764940197765
178,BLAT_ECOLX_Firnberg_2014,Augmented Potts,4,is_close_to_as,0,0.7591358991740416,0.2169829201037813
179,BLAT_ECOLX_Firnberg_2014,RITA regressor,4,is_close_to_as,0,0.5268882387735708,0.31463041306834916
180,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,5,is_close_to_as,0,0.7788845401719113,0.20327257367827817
181,BLAT_ECOLX_Firnberg_2014,Partial least squares,5,is_close_to_as,0,0.7788168539634075,0.2598673437211119
182,BLAT_ECOLX_Firnberg_2014,Augmented Potts,5,is_close_to_as,0,0.8087286727952664,0.19207202024116474
183,BLAT_ECOLX_Firnberg_2014,RITA regressor,5,is_close_to_as,0,0.6003804839270794,0.27857545347753426
184,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,6,is_close_to_as,0,0.7875053084574454,0.2018066619672958
185,BLAT_ECOLX_Firnberg_2014,Partial least squares,6,is_close_to_as,0,0.787104914628906,0.27814109415266974
186,BLAT_ECOLX_Firnberg_2014,Augmented Potts,6,is_close_to_as,0,0.7882358734180545,0.19853317704330578
187,BLAT_ECOLX_Firnberg_2014,RITA regressor,6,is_close_to_as,0,0.5299039633530161,0.31745319740314715
188,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,7,is_close_to_as,0,0.737135908316512,0.22890169463955967
189,BLAT_ECOLX_Firnberg_2014,Partial least squares,7,is_close_to_as,0,0.7369383669427575,0.29164170600349243
190,BLAT_ECOLX_Firnberg_2014,Augmented Potts,7,is_close_to_as,0,0.7920337002561176,0.21580734944281202
191,BLAT_ECOLX_Firnberg_2014,RITA regressor,7,is_close_to_as,0,0.5273229613757218,0.31918356924530783
192,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,8,is_close_to_as,0,0.7267585595598546,0.21731471947208988
193,BLAT_ECOLX_Firnberg_2014,Partial least squares,8,is_close_to_as,0,0.7279224254688382,0.2832241327285963
194,BLAT_ECOLX_Firnberg_2014,Augmented Potts,8,is_close_to_as,0,0.7778713121831291,0.2067586536725288
195,BLAT_ECOLX_Firnberg_2014,RITA regressor,8,is_close_to_as,0,0.47434184053969614,0.32307911353655056
196,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,9,is_close_to_as,0,0.7770589858489033,0.21324089591917825
197,BLAT_ECOLX_Firnberg_2014,Partial least squares,9,is_close_to_as,0,0.7769199696068074,0.28436945384878937
198,BLAT_ECOLX_Firnberg_2014,Augmented Potts,9,is_close_to_as,0,0.8359377284471112,0.1915415550510717
199,BLAT_ECOLX_Firnberg_2014,RITA regressor,9,is_close_to_as,0,0.587079409616352,0.309850332129907
200,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,0,is_close_to_as,1,0.74563946468133,0.20238767879770353
201,BLAT_ECOLX_Firnberg_2014,Partial least squares,0,is_close_to_as,1,0.7468323263412315,0.277108481954055
202,BLAT_ECOLX_Firnberg_2014,Augmented Potts,0,is_close_to_as,1,0.8418899340112809,0.18361584952554297
203,BLAT_ECOLX_Firnberg_2014,RITA regressor,0,is_close_to_as,1,0.5443748374076375,0.30350333627700016
204,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,1,is_close_to_as,1,0.7315447135679559,0.20897306947271338
205,BLAT_ECOLX_Firnberg_2014,Partial least squares,1,is_close_to_as,1,0.7317804717248395,0.2768935442591308
206,BLAT_ECOLX_Firnberg_2014,Augmented Potts,1,is_close_to_as,1,0.819171056255951,0.190239392146121
207,BLAT_ECOLX_Firnberg_2014,RITA regressor,1,is_close_to_as,1,0.6068765837420386,0.2778018400568163
208,BLAT_ECOLX_Firnberg_2014,Residue agnostic regressor,2,is_close_to_as,1,0.7279318958269851,0.21343152620706757
209,BLAT_ECOLX_Firnberg_2014,Partial least squares,2,is_close_to_as,1,0.7278203377115695,0.2816721805840731
210,BLAT_ECOLX_Firnberg_2014,Augmented Potts,2,is_close_to_as,1,0.8152578397895169,0.18950362874577464
211,BLAT_ECOLX_Firnberg_2014,RITA regressor,2,is_close_to_as,1,0.5138032553610264,0.3090184768737518
