,dataset,model,fold,structural_characteristic,is_member,spearman
266,amylase,Augmented Potts,6,is_secondary,0,0.5461662529700334
267,amylase,RITA regressor,6,is_secondary,0,0.34285766642062904
268,amylase,Residue agnostic regressor,7,is_secondary,0,0.6092938548836622
269,amylase,Partial least squares,7,is_secondary,0,0.60789133451293
270,amylase,Augmented Potts,7,is_secondary,0,0.5302288082655217
271,amylase,RITA regressor,7,is_secondary,0,0.33914472548696567
272,amylase,Residue agnostic regressor,8,is_secondary,0,0.671337525126788
273,amylase,Partial least squares,8,is_secondary,0,0.6706914072044652
274,amylase,Augmented Potts,8,is_secondary,0,0.627868009623842
275,amylase,RITA regressor,8,is_secondary,0,0.41912457720371354
276,amylase,Residue agnostic regressor,9,is_secondary,0,0.6230933563545992
277,amylase,Partial least squares,9,is_secondary,0,0.623018794355791
278,amylase,Augmented Potts,9,is_secondary,0,0.5666533953928468
279,amylase,RITA regressor,9,is_secondary,0,0.41244414383019756
280,amylase,Residue agnostic regressor,0,is_secondary,1,0.4869212052491008
281,amylase,Partial least squares,0,is_secondary,1,0.48697233453541805
282,amylase,Augmented Potts,0,is_secondary,1,0.48044664870057524
283,amylase,RITA regressor,0,is_secondary,1,0.31925981537811826
284,amylase,Residue agnostic regressor,1,is_secondary,1,0.5595050644462795
285,amylase,Partial least squares,1,is_secondary,1,0.5590993168195518
286,amylase,Augmented Potts,1,is_secondary,1,0.5575184142704374
287,amylase,RITA regressor,1,is_secondary,1,0.3573799623901672
288,amylase,Residue agnostic regressor,2,is_secondary,1,0.5027325127628367
289,amylase,Partial least squares,2,is_secondary,1,0.5027507710259893
290,amylase,Augmented Potts,2,is_secondary,1,0.5326205543253529
291,amylase,RITA regressor,2,is_secondary,1,0.31791034716634065
292,amylase,Residue agnostic regressor,3,is_secondary,1,0.5219309989430552
293,amylase,Partial least squares,3,is_secondary,1,0.5217632145492135
294,amylase,Augmented Potts,3,is_secondary,1,0.516320779661365
295,amylase,RITA regressor,3,is_secondary,1,0.36149957986051345
296,amylase,Residue agnostic regressor,4,is_secondary,1,0.48546400904776504
297,amylase,Partial least squares,4,is_secondary,1,0.48499696375977436
298,amylase,Augmented Potts,4,is_secondary,1,0.48693559914815193
299,amylase,RITA regressor,4,is_secondary,1,0.3013272977271439
300,amylase,Residue agnostic regressor,5,is_secondary,1,0.473415659050267
301,amylase,Partial least squares,5,is_secondary,1,0.4731840321311558
302,amylase,Augmented Potts,5,is_secondary,1,0.45851210538599135
303,amylase,RITA regressor,5,is_secondary,1,0.28353349279744783
304,amylase,Residue agnostic regressor,6,is_secondary,1,0.4874207287637028
305,amylase,Partial least squares,6,is_secondary,1,0.4866039435643208
306,amylase,Augmented Potts,6,is_secondary,1,0.5084165680760635
307,amylase,RITA regressor,6,is_secondary,1,0.3712575161735517
308,amylase,Residue agnostic regressor,7,is_secondary,1,0.5898474181372393
309,amylase,Partial least squares,7,is_secondary,1,0.5903843032312176
310,amylase,Augmented Potts,7,is_secondary,1,0.6011054556469724
311,amylase,RITA regressor,7,is_secondary,1,0.35773134785406163
312,amylase,Residue agnostic regressor,8,is_secondary,1,0.5712189703534566
313,amylase,Partial least squares,8,is_secondary,1,0.5707036367413428
314,amylase,Augmented Potts,8,is_secondary,1,0.5424801522107526
315,amylase,RITA regressor,8,is_secondary,1,0.3443781096033216
316,amylase,Residue agnostic regressor,9,is_secondary,1,0.46980986012775844
317,amylase,Partial least squares,9,is_secondary,1,0.4699061432441044
318,amylase,Augmented Potts,9,is_secondary,1,0.45936378508363707
319,amylase,RITA regressor,9,is_secondary,1,0.32127358694084945
