,dataset,model,fold,structural_characteristic,is_member,spearman,mae
137,A2RQE2_9CELL,Partial least squares,4,is_connected,1,0.6137790265508816,0.21790692720120072
138,A2RQE2_9CELL,Augmented Potts,4,is_connected,1,0.7273836851875826,0.14569814380838841
139,A2RQE2_9CELL,RITA regressor,4,is_connected,1,0.40563480324402573,0.23766002277880915
140,A2RQE2_9CELL,Residue agnostic regressor,5,is_connected,1,0.5997455450512855,0.1676435850058917
141,A2RQE2_9CELL,Partial least squares,5,is_connected,1,0.5996583367082126,0.20239365616833616
142,A2RQE2_9CELL,Augmented Potts,5,is_connected,1,0.624490448697027,0.18914707343461287
143,A2RQE2_9CELL,RITA regressor,5,is_connected,1,0.4518198938346182,0.2260482175628567
144,A2RQE2_9CELL,Residue agnostic regressor,6,is_connected,1,0.7001372998972379,0.15990094508304326
145,A2RQE2_9CELL,Partial least squares,6,is_connected,1,0.7009324490634656,0.21190362702540017
146,A2RQE2_9CELL,Augmented Potts,6,is_connected,1,0.6485056739475459,0.14932979331007126
147,A2RQE2_9CELL,RITA regressor,6,is_connected,1,0.4346839140022326,0.22758190236763898
148,A2RQE2_9CELL,Residue agnostic regressor,7,is_connected,1,0.6328469604384118,0.1482031721080935
149,A2RQE2_9CELL,Partial least squares,7,is_connected,1,0.6338063097849433,0.18447685418779386
150,A2RQE2_9CELL,Augmented Potts,7,is_connected,1,0.6364688392531898,0.15524794697233027
151,A2RQE2_9CELL,RITA regressor,7,is_connected,1,0.49224639040385443,0.2032591593440115
152,A2RQE2_9CELL,Residue agnostic regressor,8,is_connected,1,0.701384911041467,0.17623666346283223
153,A2RQE2_9CELL,Partial least squares,8,is_connected,1,0.7012391035823339,0.22553339964986865
154,A2RQE2_9CELL,Augmented Potts,8,is_connected,1,0.6863797843200856,0.17217588681077414
155,A2RQE2_9CELL,RITA regressor,8,is_connected,1,0.5139904119681651,0.24261310936162897
156,A2RQE2_9CELL,Residue agnostic regressor,9,is_connected,1,0.6435158049423763,0.19301609748692966
157,A2RQE2_9CELL,Partial least squares,9,is_connected,1,0.6416476428919377,0.2325080857793147
158,A2RQE2_9CELL,Augmented Potts,9,is_connected,1,0.7413303666571658,0.17817417603292166
159,A2RQE2_9CELL,RITA regressor,9,is_connected,1,0.35561474248800873,0.2518243204710876
160,A2RQE2_9CELL,Residue agnostic regressor,0,is_close_to_as,0,0.8010210869666446,0.21346617351148145
161,A2RQE2_9CELL,Partial least squares,0,is_close_to_as,0,0.8001110736555946,0.2910318165927527
162,A2RQE2_9CELL,Augmented Potts,0,is_close_to_as,0,0.7992002555247829,0.23939780074577002
163,A2RQE2_9CELL,RITA regressor,0,is_close_to_as,0,0.5231202354132285,0.3233609242786331
164,A2RQE2_9CELL,Residue agnostic regressor,1,is_close_to_as,0,0.7000556223462158,0.20015680417322826
165,A2RQE2_9CELL,Partial least squares,1,is_close_to_as,0,0.6994684982845263,0.2542474103090598
166,A2RQE2_9CELL,Augmented Potts,1,is_close_to_as,0,0.7021730550749473,0.21629974077804903
167,A2RQE2_9CELL,RITA regressor,1,is_close_to_as,0,0.4561714537997216,0.3007557701452184
168,A2RQE2_9CELL,Residue agnostic regressor,2,is_close_to_as,0,0.7752403231059255,0.19885995940592094
169,A2RQE2_9CELL,Partial least squares,2,is_close_to_as,0,0.7742621653631311,0.25974899192164813
170,A2RQE2_9CELL,Augmented Potts,2,is_close_to_as,0,0.7435795991147753,0.21230366156564656
171,A2RQE2_9CELL,RITA regressor,2,is_close_to_as,0,0.4297373576869015,0.316400864633795
172,A2RQE2_9CELL,Residue agnostic regressor,3,is_close_to_as,0,0.7921881927880325,0.1911539385557813
173,A2RQE2_9CELL,Partial least squares,3,is_close_to_as,0,0.7933521316817994,0.25208885821986954
174,A2RQE2_9CELL,Augmented Potts,3,is_close_to_as,0,0.7671866845563082,0.20445560592334647
175,A2RQE2_9CELL,RITA regressor,3,is_close_to_as,0,0.5280934702591882,0.2838891923445936
176,A2RQE2_9CELL,Residue agnostic regressor,4,is_close_to_as,0,0.7788406534494904,0.21847683233221016
177,A2RQE2_9CELL,Partial least squares,4,is_close_to_as,0,0.7797079751530432,0.29103075731273337
178,A2RQE2_9CELL,Augmented Potts,4,is_close_to_as,0,0.7807821817158074,0.21829512701212522
179,A2RQE2_9CELL,RITA regressor,4,is_close_to_as,0,0.43795428351796295,0.33764784909020074
180,A2RQE2_9CELL,Residue agnostic regressor,5,is_close_to_as,0,0.7362680907189714,0.2041881255799884
181,A2RQE2_9CELL,Partial least squares,5,is_close_to_as,0,0.7383466581839147,0.2709023452175331
182,A2RQE2_9CELL,Augmented Potts,5,is_close_to_as,0,0.720668775649849,0.21981326154616856
183,A2RQE2_9CELL,RITA regressor,5,is_close_to_as,0,0.5071108023552943,0.30707934884908494
184,A2RQE2_9CELL,Residue agnostic regressor,6,is_close_to_as,0,0.7889113993039785,0.19173482905024916
185,A2RQE2_9CELL,Partial least squares,6,is_close_to_as,0,0.789903558749503,0.2519469693186001
186,A2RQE2_9CELL,Augmented Potts,6,is_close_to_as,0,0.7629377448363588,0.2305327225336357
187,A2RQE2_9CELL,RITA regressor,6,is_close_to_as,0,0.47845098146794673,0.3029424068681972
188,A2RQE2_9CELL,Residue agnostic regressor,7,is_close_to_as,0,0.8051219046174418,0.188106291176485
