,dataset,model,fold,structural_characteristic,is_member,spearman,mae
118,AMY_BACSU,Augmented Potts,9,is_connected,0,0.5032595651840336,0.2612259238008939
119,AMY_BACSU,RITA regressor,9,is_connected,0,0.34243689018732104,0.2942467968032297
120,AMY_BACSU,Residue agnostic regressor,0,is_connected,1,0.4825310698330527,0.3610348060393974
121,AMY_BACSU,Partial least squares,0,is_connected,1,0.4816933335461044,0.3997331758085063
122,AMY_BACSU,Augmented Potts,0,is_connected,1,0.5645271650384447,0.347754043202335
123,AMY_BACSU,RITA regressor,0,is_connected,1,0.36044753504953275,0.41296144907658716
124,AMY_BACSU,Residue agnostic regressor,1,is_connected,1,0.46751591811775095,0.35574712272721276
125,AMY_BACSU,Partial least squares,1,is_connected,1,0.46726988348848514,0.40043545147114684
126,AMY_BACSU,Augmented Potts,1,is_connected,1,0.5392552550096664,0.3400925302855169
127,AMY_BACSU,RITA regressor,1,is_connected,1,0.2786884502929973,0.4264638795048443
128,AMY_BACSU,Residue agnostic regressor,2,is_connected,1,0.5127097582017949,0.3271595054041142
129,AMY_BACSU,Partial least squares,2,is_connected,1,0.5115914562627139,0.3761470979844889
130,AMY_BACSU,Augmented Potts,2,is_connected,1,0.5596035940849161,0.30741627868626653
131,AMY_BACSU,RITA regressor,2,is_connected,1,0.34267978704136426,0.39149777374774075
132,AMY_BACSU,Residue agnostic regressor,3,is_connected,1,0.5157373739537154,0.3419548395778564
133,AMY_BACSU,Partial least squares,3,is_connected,1,0.5159453122031188,0.3906239174241057
134,AMY_BACSU,Augmented Potts,3,is_connected,1,0.5911316401931733,0.3258154057890334
135,AMY_BACSU,RITA regressor,3,is_connected,1,0.4568060652071592,0.3958845492458455
136,AMY_BACSU,Residue agnostic regressor,4,is_connected,1,0.5497553452079416,0.3341317814978514
137,AMY_BACSU,Partial least squares,4,is_connected,1,0.5496205175466576,0.379356787853223
138,AMY_BACSU,Augmented Potts,4,is_connected,1,0.6100665260893908,0.3154644954094028
139,AMY_BACSU,RITA regressor,4,is_connected,1,0.33235805944282953,0.4169621193773805
140,AMY_BACSU,Residue agnostic regressor,5,is_connected,1,0.5603748558004319,0.31289373888315974
141,AMY_BACSU,Partial least squares,5,is_connected,1,0.560459869115161,0.35894941924163115
142,AMY_BACSU,Augmented Potts,5,is_connected,1,0.6149978469520623,0.29675125826450566
143,AMY_BACSU,RITA regressor,5,is_connected,1,0.32747238137907136,0.39429336890644123
144,AMY_BACSU,Residue agnostic regressor,6,is_connected,1,0.5771356850485773,0.3933794321294365
145,AMY_BACSU,Partial least squares,6,is_connected,1,0.5761563904638018,0.4478774670053373
146,AMY_BACSU,Augmented Potts,6,is_connected,1,0.5918634079285471,0.386374976653482
147,AMY_BACSU,RITA regressor,6,is_connected,1,0.45577785339223753,0.44689008877046693
148,AMY_BACSU,Residue agnostic regressor,7,is_connected,1,0.41305650127031457,0.35221260154980233
149,AMY_BACSU,Partial least squares,7,is_connected,1,0.4134293605070237,0.38426381388684644
150,AMY_BACSU,Augmented Potts,7,is_connected,1,0.5076272775098646,0.33695150376718846
151,AMY_BACSU,RITA regressor,7,is_connected,1,0.3257573368138247,0.39351100004871203
152,AMY_BACSU,Residue agnostic regressor,8,is_connected,1,0.5628373434162501,0.3209656162351065
153,AMY_BACSU,Partial least squares,8,is_connected,1,0.5634523575536879,0.3721650916182289
154,AMY_BACSU,Augmented Potts,8,is_connected,1,0.6105762799775374,0.30067790864787386
155,AMY_BACSU,RITA regressor,8,is_connected,1,0.3378399153593397,0.39692768862984096
156,AMY_BACSU,Residue agnostic regressor,9,is_connected,1,0.5492069191593684,0.3378566741507745
157,AMY_BACSU,Partial least squares,9,is_connected,1,0.5485602879381322,0.3916235767671745
158,AMY_BACSU,Augmented Potts,9,is_connected,1,0.61701335353095,0.3223996280649458
159,AMY_BACSU,RITA regressor,9,is_connected,1,0.3132413864906658,0.42953545239971463
160,AMY_BACSU,Residue agnostic regressor,0,is_close_to_as,0,0.4044971389112806,0.30497860078086286
161,AMY_BACSU,Partial least squares,0,is_close_to_as,0,0.40484004930791845,0.3303583694072021
162,AMY_BACSU,Augmented Potts,0,is_close_to_as,0,0.41815237664777405,0.30507953270547883
163,AMY_BACSU,RITA regressor,0,is_close_to_as,0,0.26563657576460825,0.3523899745039055
164,AMY_BACSU,Residue agnostic regressor,1,is_close_to_as,0,0.43744571054845793,0.26793223367628843
165,AMY_BACSU,Partial least squares,1,is_close_to_as,0,0.43733661618336794,0.2947872978484368
166,AMY_BACSU,Augmented Potts,1,is_close_to_as,0,0.40912149086753885,0.26941680569499515
167,AMY_BACSU,RITA regressor,1,is_close_to_as,0,0.3553096500843027,0.32253571884330506
168,AMY_BACSU,Residue agnostic regressor,2,is_close_to_as,0,0.4651988268657394,0.27799518336074136
169,AMY_BACSU,Partial least squares,2,is_close_to_as,0,0.46456887462687163,0.3037604495614007
170,AMY_BACSU,Augmented Potts,2,is_close_to_as,0,0.45088902538224473,0.2779011565063428
171,AMY_BACSU,RITA regressor,2,is_close_to_as,0,0.22527474954030108,0.3378850865473098
172,AMY_BACSU,Residue agnostic regressor,3,is_close_to_as,0,0.4323552709718714,0.2705871938258884
173,AMY_BACSU,Partial least squares,3,is_close_to_as,0,0.43279585688803984,0.292080109038944
174,AMY_BACSU,Augmented Potts,3,is_close_to_as,0,0.4057089322920343,0.2829067449043841
175,AMY_BACSU,RITA regressor,3,is_close_to_as,0,0.2588956650270727,0.3234957368487951
176,AMY_BACSU,Residue agnostic regressor,4,is_close_to_as,0,0.46401296902547035,0.2597192950732115
177,AMY_BACSU,Partial least squares,4,is_close_to_as,0,0.46394475976701155,0.28596127251131465
178,AMY_BACSU,Augmented Potts,4,is_close_to_as,0,0.4082536873565558,0.2717842888518554
179,AMY_BACSU,RITA regressor,4,is_close_to_as,0,0.34224404003727366,0.3104591205785612
180,AMY_BACSU,Residue agnostic regressor,5,is_close_to_as,0,0.4470437588233117,0.251958627088058
181,AMY_BACSU,Partial least squares,5,is_close_to_as,0,0.4469715844029366,0.2804355502635939
182,AMY_BACSU,Augmented Potts,5,is_close_to_as,0,0.4190618050302754,0.2611862705811601
183,AMY_BACSU,RITA regressor,5,is_close_to_as,0,0.28827297338699076,0.31124486967158865
184,AMY_BACSU,Residue agnostic regressor,6,is_close_to_as,0,0.42104249970359303,0.26462847487457314
185,AMY_BACSU,Partial least squares,6,is_close_to_as,0,0.4215250998767081,0.2907940733747742
186,AMY_BACSU,Augmented Potts,6,is_close_to_as,0,0.34174333713676147,0.280342183787471
187,AMY_BACSU,RITA regressor,6,is_close_to_as,0,0.1945476358452697,0.328227338406921
188,AMY_BACSU,Residue agnostic regressor,7,is_close_to_as,0,0.4363642299173815,0.24448652422374711
189,AMY_BACSU,Partial least squares,7,is_close_to_as,0,0.4354256508756312,0.2686927060035173
190,AMY_BACSU,Augmented Potts,7,is_close_to_as,0,0.39019162100216215,0.259926186559363
191,AMY_BACSU,RITA regressor,7,is_close_to_as,0,0.2153865917962077,0.3168533878009657
192,AMY_BACSU,Residue agnostic regressor,8,is_close_to_as,0,0.49785902834716406,0.2983569680273028
193,AMY_BACSU,Partial least squares,8,is_close_to_as,0,0.4987052566976042,0.3325066696587668
